,level_0,Unnamed: 0,index,Unnamed: 0.1,Text,Label,processed
2412,2412,2412,2412,2412,bearish support bullish resistance,0,bearish support bullish resistance
2413,2413,2413,2413,2413,lovecoin giveaway raffle contestretweet post amp post lovecoin address comment section,0,lovecoin giveaway raffle contestretweet post amp post lovecoin address comment section
2414,2414,2414,2414,2414,time high weekly close things watch bitcoin week,1,time high weekly close thing watch bitcoin week
2415,2415,2415,2415,2415,au listed,0,au list
2416,2416,2416,2416,2416,microstrategy made profit b investment microstrategy business intelligence,0,microstrategy make profit b investment microstrategy business intelligence
2417,2417,2417,2417,2417,help us spread amp adoption worldwide raise money charity time join us,0,help we spread amp adoption worldwide raise money charity time join we
2418,2418,2418,2418,2418,away price discovery btc,1,away price discovery btc
2419,2419,2419,2419,2419,landorc airdrop listed uniswap task lorc referral lorc,0,landorc airdrop list uniswap task lorc referral lorc
2420,2420,2420,2420,2420,came across interesting interview regarding comments made bank england,1,come across interesting interview regard comment make bank england
2421,2421,2421,2421,2421,thrilled announce featured secures,1,thrill announce feature secure
2422,2422,2422,2422,2422,bull market yeswill dips way newer newer time highs coursewill,0,bull market yeswill dip way newer new time high coursewill
2423,2423,2423,2423,2423,would rather gold,0,would rather gold
2424,2424,2424,2424,2424,landorc airdrop listed uniswap task lorc referral lorc,0,landorc airdrop list uniswap task lorc referral lorc
2425,2425,2425,2425,2425,good projectproject looks interesting interested support project suc,1,good projectproject look interesting interested support project suc
2426,2426,2426,2426,2426,investing today save stress financial crisis tomorrow live kind life want,0,invest today save stress financial crisis tomorrow live kind life want
2427,2427,2427,2427,2427,qrdo moonmission absolute top notch project choose buy tens,1,qrdo moonmission absolute top notch project choose buy ten
2428,2428,2428,2428,2428,lovecoin giveaway raffle contestretweet post amp post lovecoin address comment section,0,lovecoin giveaway raffle contestretweet post amp post lovecoin address comment section
2429,2429,2429,2429,2429,team done great job small part benefits fux ready fly flux,1,team do great job small part benefit fux ready fly flux
2430,2430,2430,2430,2430,fam highest weekly close roughly usd ever retweet celebrate highs coming soon ht,0,fam high weekly close roughly usd ever retweet celebrate high come soon ht
2431,2431,2431,2431,2431,airdrop sta free okinawa tokens distributed first people forget share submit,1,airdrop sta free okinawa token distribute first people forget share submit
2432,2432,2432,2432,2432,remember bitcoin increases value cash also increases example per mark nb,0,remember bitcoin increase value cash also increase example per mark nb
2433,2433,2433,2433,2433,vrx next x btc eth bnb shib spell dot theta doge movr mina taboo sys,0,vrx next x btc eth bnb shib spell dot theta doge movr mina taboo sy
2434,2434,2434,2434,2434,become viral need injection pain bnbtc,0,become viral need injection pain bnbtc
2435,2435,2435,2435,2435,need job sign middleman free charge,1,need job sign middleman free charge
2436,2436,2436,2436,2436,retweet retweetif want see news attached,0,retweet retweetif want see news attach
2437,2437,2437,2437,2437,giveaway rt amp join tg reply proof hours cisla decentral,0,giveaway rt amp join tg reply proof hour cisla decentral
2438,2438,2438,2438,2438,dodo short position v entry price target stop,0,dodo short position v entry price target stop
2439,2439,2439,2439,2439,buy rumor buy news buy dip light fuse btc,1,buy rumor buy news buy dip light fuse btc
2440,2440,2440,2440,2440,investing today save stress financial crisis tomorrow live kind life wan,0,invest today save stress financial crisis tomorrow live kind life wan
2441,2441,2441,2441,2441,last day private sale get free nft tokens pancake swapenter private sale,0,last day private sale get free nft token pancake swapenter private sale
2442,2442,2442,2442,2442,number go,0,number go
2443,2443,2443,2443,2443,remember bitcoin increases value cash also increases example per mark nb,0,remember bitcoin increase value cash also increase example per mark nb
2444,2444,2444,2444,2444,every hours asking list,0,every hour ask list
2445,2445,2445,2445,2445,buy lovecoin tokens using account super simple method,1,buy lovecoin token use account super simple method
2446,2446,2446,2446,2446,au listed,0,au list
2447,2447,2447,2447,2447,landorc airdrop listed uniswap task lorc referral lorc,0,landorc airdrop list uniswap task lorc referral lorc
2448,2448,2448,2448,2448,wonderful project project good projector lot attractions hopefull,1,wonderful project project good projector lot attraction hopefull
2449,2449,2449,2449,2449,team done great job small part benefits fux ready fly flux,1,team do great job small part benefit fux ready fly flux
2450,2450,2450,2450,2450,wait everyone understands able afford,1,wait everyone understand able afford
2451,2451,2451,2451,2451,flying bitup rewards holders passive incoming holdingautomatic btc rewards,0,fly bitup reward holder passive incoming holdingautomatic btc reward
2452,2452,2452,2452,2452,us treasury tracks bn ransomware transactions six monthsfigure relates top variants bitc,1,we treasury track bn ransomware transaction six monthsfigure relate top variant bitc
2453,2453,2453,2453,2453,nan,0,nan
2454,2454,2454,2454,2454,give bitcoin need money amount want please,0,give bitcoin need money amount want please
2455,2455,2455,2455,2455,grayscale bitcoin trust may convert bitcoin spotetf cryptodue increasing competition bitcoin etf,0,grayscale bitcoin trust may convert bitcoin spotetf cryptodue increase competition bitcoin etf
2456,2456,2456,2456,2456,vrx next x btc eth bnb shib spell dot theta doge movr mina taboo sys,0,vrx next x btc eth bnb shib spell dot theta doge movr mina taboo sy
2457,2457,2457,2457,2457,give someone hours rt following put good luck,0,give someone hour rt follow put good luck
2458,2458,2458,2458,2458,fantom rises rest market stays quiet ahead bitcoin etf launch,0,fantom rise rest market stay quiet ahead bitcoin etf launch
2459,2459,2459,2459,2459,attention cisla familyour ama yesterday nyc available youtube channel,0,attention cisla familyour ama yesterday nyc available youtube channel
2460,2460,2460,2460,2460,best preforming cryptocurrency,0,well preform cryptocurrency
2461,2461,2461,2461,2461,bitcoin came less away new time high anticipation btc etf states rises h,0,bitcoin come less away new time high anticipation btc etf state rise h
2462,2462,2462,2462,2462,hot money mid iq long timeframe dinosaurs materially de risked going ath bitcoin etf launch bde,1,hot money mid iq long timeframe dinosaur materially de risk go ath bitcoin etf launch bde
2463,2463,2463,2463,2463,become viral need injection pain bnbtc,0,become viral need injection pain bnbtc
2464,2464,2464,2464,2464,hey guys sunday hope went well merge powering nothing go wrong,1,hey guy sunday hope go well merge power nothing go wrong
2465,2465,2465,2465,2465,landorc airdrop listed uniswap task lorc referral lorc,0,landorc airdrop list uniswap task lorc referral lorc
2466,2466,2466,2466,2466,nan,0,nan
2467,2467,2467,2467,2467,nan,0,nan
2468,2468,2468,2468,2468,nan,0,nan
2469,2469,2469,2469,2469,check website,0,check website
2470,2470,2470,2470,2470,nan,0,nan
2471,2471,2471,2471,2471,ignore fud accumulate,0,ignore fud accumulate
2472,2472,2472,2472,2472,cisla today busy day bahamas future looking bright growing massively thank,0,cisla today busy day bahama future look bright grow massively thank
2473,2473,2473,2473,2473,highest ever weekly close,0,high ever weekly close
2474,2474,2474,2474,2474,infinitypad nd round airdrop task infp referral infp airdr,0,infinitypad nd round airdrop task infp referral infp airdr
2475,2475,2475,2475,2475,investing today save stress financial crisis tomorrow live kind li,0,invest today save stress financial crisis tomorrow live kind li
2476,2476,2476,2476,2476,miami mayor francis suarez issuing formal request proposal october allow bitcoin payment,0,miami mayor francis suarez issue formal request proposal october allow bitcoin payment
2477,2477,2477,2477,2477,vrx next x btc eth bnb shib spell dot theta doge movr mina taboo sys,0,vrx next x btc eth bnb shib spell dot theta doge movr mina taboo sy
2478,2478,2478,2478,2478,prepping take fiat,0,preppe take fiat
2479,2479,2479,2479,2479,highest weekly close ever bitcoin,0,high weekly close ever bitcoin
2480,2480,2480,2480,2480,bad bitcoin maxis calling bitcoin battery send energy around planet,1,bad bitcoin maxis call bitcoin battery send energy around planet
2481,2481,2481,2481,2481,pigboss airdrop pigboss stars reward pigboss referral pigboss airdrop link http,0,pigboss airdrop pigboss star reward pigboss referral pigboss airdrop link http
2482,2482,2482,2482,2482,fantom rises rest market stays quiet ahead bitcoin etf launch,0,fantom rise rest market stay quiet ahead bitcoin etf launch
2483,2483,2483,2483,2483,looks like,0,look like
2484,2484,2484,2484,2484,vrx next x btc eth bnb shib spell dot theta doge movr mina taboo sys,0,vrx next x btc eth bnb shib spell dot theta doge movr mina taboo sy
2485,2485,2485,2485,2485,new monetary financial world order bitcoin al ahram egypt arabic today,0,new monetary financial world order bitcoin al ahram egypt arabic today
2486,2486,2486,2486,2486,time high weekly close things watch bitcoin thisweek,1,time high weekly close thing watch bitcoin thisweek
2487,2487,2487,2487,2487,time high weekly close things watch bitcoin thisweek,1,time high weekly close thing watch bitcoin thisweek
2488,2488,2488,2488,2488,new xtblock reward wo xtt b wo xtt b referral pool start airdrop b,0,new xtblock reward wo xtt b wo xtt b referral pool start airdrop b
2489,2489,2489,2489,2489,excuse investing kodi saw kodi holders going holders yo,0,excuse investing kodi see kodi holder go holder yo
2490,2490,2490,2490,2490,yesterday btc scam wick futures cut late overleveraged longs week close together upper tr,0,yesterday btc scam wick future cut late overleverage long week close together upper tr
2491,2491,2491,2491,2491,flying bitup rewards holders passive incoming holdingautomatic btc rewards,0,fly bitup reward holder passive incoming holdingautomatic btc reward
2492,2492,2492,2492,2492,moment bitcoin tops goes sideways see altcoinseason also xrp rise,0,moment bitcoin top go sideways see altcoinseason also xrp rise
2493,2493,2493,2493,2493,bitcoin closed highest weekly candle ever,0,bitcoin close high weekly candle ever
2494,2494,2494,2494,2494,flying bitup rewards holders passive incoming holdingautomatic btc rewards,0,fly bitup reward holder passive incoming holdingautomatic btc reward
2495,2495,2495,2495,2495,let start game days good luck geckos,1,let start game day good luck geckos
2496,2496,2496,2496,2496,paypal extends cryptocurrency service uk launching new service enabling customers uk,0,paypal extends cryptocurrency service uk launch new service enable customer uk
2497,2497,2497,2497,2497,remember bitcoin increases value cash also increases example per mark,0,remember bitcoin increase value cash also increase example per mark
2498,2498,2498,2498,2498,much bitcoin hodl jordan,0,much bitcoin hodl jordan
2499,2499,2499,2499,2499,vrx next x btc eth bnb shib spell dot theta doge movr mina taboo sys,0,vrx next x btc eth bnb shib spell dot theta doge movr mina taboo sy
2500,2500,2500,2500,2500,heat homes excess mining energy vancouver canada amp othe,0,heat home excess mining energy vancouver canada amp othe
